review_count,new_id,city,rating,restaurant_name,longitude,restaurant_id,full_address,state,latitude 
652,3251,Phoenix,4.0,FEZ,-112.073196,EWMwV5V9BxNs_U6nNVMeqw,"3815 N Central Ave
Phoenix, AZ 85012",AZ,33.491645
95,3252,Scottsdale,3.5,Iruna,-111.9255527,sjCRI-lCh4KLO_RYQdlEeQ,"7217 E 1st St
Scottsdale, AZ 85251",AZ,33.4920804
3,3253,Chandler,2.5,Bravi,-111.7906859,STsVTD0Q-UCkEswkYhhnSQ,"2990 E Germann Rd
Chandler, AZ 85249",AZ,33.2774461
24,3254,Tempe,3.0,Golden Egg Roll,-111.9607632,Y5clwKIHw8qTpy3pCH1BHQ,"3320 S Priest Dr
Tempe, AZ 85282",AZ,33.3927242
4,3255,Phoenix,2.0,Coco's Restaurant,-111.981506,2gMx4KnXbNtpoCuVCmyo3g,"4601 E Thomas Rd
Phoenix, AZ 85018",AZ,33.4797129
8,3256,Scottsdale,3.5,Reata Pass Steakhouse,-111.8473856,jsjip-f_chgWf9ZnbowKtg,"27500 N Alma School Pkwy
Scottsdale, AZ 85262",AZ,33.7336667
3,3257,El Mirage,2.5,Papa John's Pizza,-112.330946,RdSuLiWr4JhsTfR44R9CAQ,"12555 NW Grand Ave
Ste 2
El Mirage, AZ 85335",AZ,33.6235201
4,3258,Gilbert,3.0,Subway,-111.7534542,Sqa8Dpwr8K-G9gnQwID38w,"3611 E Baseline Road
Gilbert, AZ 85234",AZ,33.3777
5,3259,Phoenix,3.0,Panda Express,-112.12371,wEsor9I2DcyYoR3brlqIMw,"3013 W Agua Fria Fwy
Suite 4
Phoenix, AZ 85027",AZ,33.666682
4,3260,Phoenix,3.0,Burger King,-112.029273,JLHBdowaViDIvRKQD6iITQ,"2439 E Union Hills Dr
Phoenix, AZ 85050",AZ,33.654662
3,3261,Scottsdale,3.5,McDonald's,-111.909417,qls-_r8KdQw4lH9x60qYEw,"1516 N Hayden Rd
Scottsdale, AZ 85257",AZ,33.464947
63,3262,Phoenix,3.5,Paisley Violin,-112.086757,IceZ4BtTz76eppjNWm-c6A,"1030 NW Grand Ave
Phoenix, AZ 85007",AZ,33.4549264
53,3263,Phoenix,3.5,Sauce,-112.1129733,R2FuwuSjmyvzNWNfqzKUvw,"2470 W Happy Valley Rd
Phoenix, AZ 85085",AZ,33.7150071
3,3264,Phoenix,3.0,Stinggray Sushi,-112.025706,3JQTv3tklO4E0jUD4u2sZA,"2574 E Camelback Rd
Phoenix, AZ 85016",AZ,33.509734
72,3265,Chandler,3.5,Rawhide At Wild Horse Pass,-111.9802308,IwkqtlUI8DV48QxCz80WQw,"5700 W N Lp Rd
Chandler, AZ 85226",AZ,33.272043
9,3266,Glendale,3.0,Johnny Rockets,-112.2245556,sbnCG3-CouwIu0jsApfCsQ,"7700 W Arrowhead  Center
Ste S-2202
Glendale, AZ 85308",AZ,33.6397913
5,3267,Phoenix,4.0,Papa John's Pizza,-112.047635,3Df6ICj0rHROVH4xUlb7Yw,"7040 N 16th St
Phoenix, AZ 85020",AZ,33.53933
30,3268,Tempe,3.5,Gameworks,-111.964558,TMq92PhrL-tQS3qOsNIXUA,"5000 S Arizona Mills Cir
Ste 669
Tempe, AZ 85282",AZ,33.3852846
5,3269,Maricopa,3.0,Panda Express,-112.046189,agSP4v1MznaVNrIAeL5GIQ,"20850 N John Wayne Pkwy
Maricopa, AZ 85139",AZ,33.069079
15,3270,Tempe,3.0,Jimmy John's,-111.9265603,JrEQyiUegkF3pXNCfpy0mw,"840 E. Southern
Tempe, AZ 85282",AZ,33.3931055
12,3271,Scottsdale,4.5,Chipotle Mexican Grill,-111.8804955,QJ4iodv1xkUYBSZ9y1MWVg,"9301 E Shea Blvd
Scottsdale, AZ 85260",AZ,33.5803924
22,3272,Chandler,3.5,Freddy's Frozen Custard & Steakburgers,-111.8961452,vR3eAwcgkh2EmVJegZO2dQ,"3476 W Frye Rd
Chandler, AZ 85226",AZ,33.2984055
224,3273,Phoenix,4.0,Los Taquitos,-111.9819,rDvz5jX65gpfONFu7er9Tw,"4747 E Elliot Rd
Ste 17
Phoenix, AZ 85044",AZ,33.348162
125,3274,Paradise Valley,4.0,Lon's At the Hermosa,-112.0047498,EHi-lebXGWjSktl4WvSoow,"5532 N Palo Cristi Rd
Paradise Valley, AZ 85253",AZ,33.5183691
4,3275,Phoenix,3.0,China Super Buffet,-112.0650912,0nyaKW_6QHSJ74OVnDmyhA,"8801 N 7th St
Phoenix, AZ 85020",AZ,33.5643063
3,3276,Scottsdale,4.5,Chipotle,-111.8770914,TlQctwynSGjA2SfKHeY-2A,"9010 E Indian Bend Rd
Scottsdale, AZ 85256",AZ,33.5385688
9,3277,Phoenix,4.0,Sunshine and Spice,-111.9869472,Dt8RITU4OmTbRaKKlZm_Pg,"2303 N 44th St
Phoenix, AZ 85008",AZ,33.4729918
7,3278,Apache Junction,3.5,Mickey D'S Cafe,-111.561513,RXcEHoXaNYDVbXaIYeTYIw,"1408 W Apache Trail
Apache Junction, AZ 85120",AZ,33.41589
11,3279,Gold Canyon,4.0,Chen's Chinese Bistro,-111.475104,ajQhxTUPqp6KES4B9SNzIQ,"5341 S Superstition Mountain Dr
Gold Canyon, AZ 85218",AZ,33.365465
50,3280,Goodyear,4.0,Black Bear Diner,-112.3411065,0CG3ns3gwWV5nOnfzSfUIQ,"980 N. Dysart Road
Goodyear, AZ 85338",AZ,33.4435853
4,3281,Glendale,4.0,Papa Murphy's Pizza,-112.1868621,MsNRtBLPfZQ5xH9lPbk3_A,"20020 N 59th Ave
Ste 105
Glendale, AZ 85308",AZ,33.6668491
6,3282,Phoenix,3.0,Cousins Subs,-111.977677,4mPaDuo9urNu43xJ3KefMg,"4801 E Washington Street
Suite 1
Phoenix, AZ 85034",AZ,33.446572
21,3283,Phoenix,3.5,Chuy's Mesquite Broiler,-112.0119403,7UTlEVHU5v2xBLdkGghyzQ,"3222 E Indian School Rd
Phoenix, AZ 85018",AZ,33.4953259
35,3284,Phoenix,2.5,Bill Johnson's Big Apple Restaurants,-112.0999346,xdmT9sejRDEyud8YFbEcjg,"16810 N 19th Ave
Phoenix, AZ 85003",AZ,33.638582
353,3285,Gilbert,4.0,Joe's Real BBQ,-111.7895308,5VMajxduxfLPSyQkVFKESg,"301 N Gilbert Rd
Gilbert, AZ 85234",AZ,33.3550442
16,3286,Mesa,4.5,Red Mountain Cafe,-111.735789,38ei9EOHa9WP6iIHOUlHSQ,"4410 E University Dr
106
Mesa, AZ 85205",AZ,33.423805
4,3287,Gold Canyon,4.0,Aj Fairways Grill,-111.4677182,Hj3iyldLJg4JcyelJPnQag,"6900 E. Hwy 60
Gold Canyon, AZ 85118",AZ,33.357997
3,3288,Scottsdale,2.5,Flo's Hong Kong Food Market,-111.8905084,LibQv6uJiktJh7U3beNA2g,"20775 N Pima Rd
Scottsdale, AZ 85255",AZ,33.6721301
53,3289,Tempe,4.5,Crêpe Bar,-111.929925579031,vaabk6CYXX1dYVQ1xkyPUg,"7520 S Rural Rd
Ste A12
Tempe, AZ 85283",AZ,33.3497113609575
56,3290,Scottsdale,4.0,George & Son's Asian Cuisine,-111.8378867,ZdQbDVZWDsO-d7q2qW8E3A,"11291 E Via Linda
Scottsdale, AZ 85259",AZ,33.5881614
9,3291,Buckeye,3.5,Hula Hawaiian Barbeque,-112.5579174,OWain9KWY-rr_dbE-OYPlw,"940 S Watson Rd
Ste 102
Buckeye, AZ 85326",AZ,33.4382064
30,3292,Peoria,4.0,Cracker Barrel,-112.241265,bDR6kF5Aw9guBkaahSAchw,"16845 N 84th Ave
Peoria, AZ 85382",AZ,33.636811
8,3293,Phoenix,4.0,Salvadoreno Restaurant #2,-112.219346,7UBVJqUExNhumdu-cWhe0Q,"7333 W Thomas Rd
#88
Phoenix, AZ 85033",AZ,33.477407
18,3294,Tempe,3.5,Chipotle Mexican Grill,-111.940337,NK-lGc4ZpuuduTAwK5Y24g,"1038 S Mill Ave
Tempe, AZ 85281",AZ,33.417977
8,3295,Chandler,4.0,Chen's Chinese Bistro,-111.8244025,E93aiEHvf2secePlIeCxGg,"990 E Riggs Rd
Ste 9
Chandler, AZ 85249",AZ,33.2188893
10,3296,Mesa,2.0,Chicken Noodle House,-111.875533,Yg__fykqkqsGaPnX5x9bBQ,"66 S Dobson Rd
Ste 106
Mesa, AZ 85202",AZ,33.413062
3,3297,Gilbert,3.5,Jack In the Box,-111.756265,SSW1EqnX2VfRVGtPsd03Hg,"1585 E Warner Rd
Gilbert, AZ 85296",AZ,33.3351619
5,3298,Phoenix,3.5,Mariscos Altata,-112.1858356,b5sP47L2NiBXqbsiOnR7cw,"5828 W Indian School Rd
Phoenix, AZ 85031",AZ,33.495198
6,3299,Phoenix,4.5,Canton Dragon,-112.2167573,YuEdJcnZQv8XXAoP6GgClg,"7307 W Indian School Road
Phoenix, AZ 85033",AZ,33.4946448
45,3300,Phoenix,3.0,Sing High Chop Suey House,-112.0741278,-mz0Zr0Dw6ZASg7_ah1R8A,"27 W Madison St
Phoenix, AZ 85003",AZ,33.4460879
160,3301,Phoenix,3.0,Tee Pee Mexican Food,-111.991453,soiGohHtWOltGeomkSxzEw,"4144 E Indian School Rd
Phoenix, AZ 85018",AZ,33.4951403
13,3302,Chandler,3.5,Lafonda Mexican Restaurant,-111.857235,2MM8cFKHp8OaB13fp0ysGw,"3125 S Alma School Rd
Chandler, AZ 85248",AZ,33.261388
71,3303,Surprise,3.5,Fresh Wasabi Sushi & Grill,-112.3553813,MhkZLdUFaHt5SDcQcqOWQg,"13732 W Bell Rd
Ste 2
Surprise, AZ 85374",AZ,33.638937
14,3304,Phoenix,3.5,Corleone's,-111.9777478,cIAd1K3INw6se9MX7Usi7A,"10637 N Tatum Blvd
Phoenix, AZ 85028",AZ,33.583746
41,3305,Scottsdale,3.5,Pita Jungle,-111.9296765,l-Xv5Kmg2gilJI3-DGVCqw,"7014 E. Camelback Rd.
Scottsdale, AZ 85251",AZ,33.5025941
3,3306,Phoenix,4.5,Angelinas Mexican Food,-112.1141591,X84kGyCyBbPDhIb_l-N3xw,"5115 N 27th Avenue
Phoenix, AZ 85017",AZ,33.5123564
13,3307,Phoenix,2.5,Ristorante Tuscany,-111.966112,C7utE_DN2kgE-68_VF8ftw,"JW Marriott Desert Ridge Resort
5350 E Marriott Dr
Phoenix, AZ 85054",AZ,33.683479
9,3308,Phoenix,2.5,Subway,-112.047066,X8dNaEFH7LWDt1ORmkfDTg,"4811 N 16th St
Ste 105
Phoenix, AZ 85016",AZ,33.507549
85,3309,Scottsdale,3.5,Havana Cafe,-111.94439,8v1MWkAeU3nEuqGd27jZeQ,"6245 E Bell Rd
Ste 111
Scottsdale, AZ 85254",AZ,33.639896
36,3310,Phoenix,3.0,San Felipes Cantina,-111.9746066,hkKvb6oXxn8ygoP5fFln1g,"21001 N Tatum
Phoenix, AZ 85050",AZ,33.678615
86,3311,Mesa,4.0,Thai Spices,-111.875779,shCdCHRbnY5FTMJbWl-myQ,"66 S Dobson Rd
Ste 133
Mesa, AZ 85202",AZ,33.413158
9,3312,Queen Creek,3.0,Chen's Chinese Restaurant,-111.5239,W4eKE-fT24h_8b7apHh12g,"530 E Hunt Hwy
Queen Creek, AZ 85243",AZ,33.2528
49,3313,Phoenix,4.0,The Barbecue Company,-112.004661,X_J65cnN3jJWGYacyNwKGg,"4636 S 36th St
Phoenix, AZ 85040",AZ,33.4039
15,3314,Phoenix,4.0,Pitic Restaurant,-112.0482011,4NMElef11_YmVzxOpcsALg,"1580 E Pima St
Phoenix, AZ 85034",AZ,33.4331989
37,3315,Chandler,3.5,Dos Gringos,-111.858226,RqbSeoeqXTwts5pfhw7nJg,"1361 N Alma School Rd
Chandler, AZ 85224",AZ,33.326594
6,3316,Gold Canyon,3.0,Hitching Post 2,-111.442431,2NnES_12fMqudH3L5bdrSA,"6030 S Kings Ranch Rd
Gold Canyon, AZ 85118",AZ,33.360621
4,3317,Avondale,3.5,Cucina Tagliani,-112.340311,glDy-a_H8hEuUwKp7-RUcQ,"1733 N Dysart Rd
Avondale, AZ 85392",AZ,33.46722
14,3318,Phoenix,2.5,Applebee's,-112.1142778,fgVwzwERnAicqg38PawxsA,"2501 W Happy Valley Rd
Phoenix, AZ 85085",AZ,33.7110102
3,3319,Phoenix,4.5,Denny's Restaurant,-112.119074,6I3FdazyK8qnqIYm11x9fQ,"2717 W Bell Road
Phoenix, AZ 85053",AZ,33.6396006
3,3320,Chandler,3.5,Subway,-111.9471779,xGWMOMwOcMSxvuIV4CSjHw,"6140 W Chandler Blvd
Chandler, AZ 85226",AZ,33.3059385
7,3321,Tempe,3.0,Char's Thai Restaurant,-111.925242,IIYSJTKznSQmb--Kt1-HGA,"927 E University Dr
Tempe, AZ 85281",AZ,33.4219147
75,3322,Phoenix,3.5,Culver's,-112.0629224,ykKSshfa9ANCZCuvM2LaWg,"825 E Camelback Rd
Phoenix, AZ 85014",AZ,33.5092039
157,3323,Chandler,4.0,Pita Jungle,-111.874965,1Duul3qCnLrNak1Np-iHfw,"1949 W. Ray Rd.
Chandler, AZ 85224",AZ,33.319395
43,3324,Glendale,3.5,Abacus Inn Chinese Restaurant-Arrowhead,-112.185076,Xh7lpLo9TxodWgV5VdWeiA,"20329 N 59th Ave
Glendale, AZ 85308",AZ,33.671403
6,3325,Phoenix,3.5,Copper Door,-112.06844329834,Qchl3BUVrwGM7h8Qduw6Aw,"Hotel San Carlos
202 N Central Ave
Phoenix, AZ 85004",AZ,33.456078429468
24,3326,Phoenix,3.5,Yogis Grill,-112.045735,VXuvmtDipL_WRwc0NTM3iQ,"1645 E Camelback
Phoenix, AZ 85073",AZ,33.507884
50,3327,Scottsdale,3.5,La Torretta Ristorante,-111.926212,863nEWkPZ7uD-ZRTmmJokw,"16640 N Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.637775
94,3328,Scottsdale,4.0,Renegade Tap & Kitchen,-111.8795353,KgTb63IZHFn_rhLG-cpm_A,"9343 E Shea Blvd
Scottsdale, AZ 85260",AZ,33.5814339
13,3329,Phoenix,3.5,Two Hippies Beach House - Bell Road,-111.995167,P9z62hMP-QAGQt406dylpA,"4001 E Bell Rd
Ste 102
Phoenix, AZ 85032",AZ,33.640408
8,3330,Tempe,3.5,America's Taco Shop,-111.964558,nxrzfONnyMBhepzHpaFmRQ,"5000 S Arizona Mills Cir
Tempe, AZ 85282",AZ,33.3852846
13,3331,Phoenix,4.0,Port of Subs,-112.119194,-aDuOZelvBHWKh-NrXooow,"2737 W Thunderbird Rd
Phoenix, AZ 85053",AZ,33.609811
9,3332,Phoenix,3.0,Samurai Sam's Teriyaki Grill,-112.0811988,0EBR4wDqtkbMC-wghpctEg,"550 W Bell Rd
Phoenix, AZ 85023",AZ,33.6405901
3,3333,Chandler,3.0,Native New Yorker,-111.8747445,f7bGGG2dO0utA2Xcp4jsWg,"Chandler, AZ 85224",AZ,33.3260297
44,3334,Phoenix,4.0,Las Glorias Grill,-112.0995016,oiLe3lqMFaZtsSpRuIUChw,"7835 N 19th Ave
Phoenix, AZ 85021",AZ,33.5520214
3,3335,Phoenix,3.5,Quiznos,-112.0301297,FzKvQFDbB2bimdftxMO55Q,"21043 N Cave Creek Rd
Ste A2
Phoenix, AZ 85024",AZ,33.6789932
28,3336,Mesa,3.5,Korean BBQ,-111.8587464,7PS_ozDjv5NnpdZGcOsDvQ,"2711 S Alma School Rd
Ste 14
Mesa, AZ 85210",AZ,33.3659439
26,3337,Phoenix,4.0,Cracker Barrel Old Country Store,-112.114228,jqbrMBRsByyVBm8OoQ9dWA,"21611 N 26th Ave
Phoenix, AZ 85027",AZ,33.681686
6,3338,Chandler,2.0,5 & Diner,-111.9672603,HYNP3_wqNcQwZ1uLvG_x4w,"60 N 54th St
Chandler, AZ 85226",AZ,33.3032794
72,3339,Glendale,3.5,Babbo Italian Eatery,-112.2029357,zwToyWL4dT1clsFPK9wI2w,"20211 N 67th Ave
Glendale, AZ 85308",AZ,33.6691088
123,3340,Scottsdale,3.0,Pearl Sushi Lounge & Bomber Bar,-111.9223075,RmA5zN-Bs89lsTuY6v8W3Q,"4252 N Drinkwater Blvd
Ste B
Scottsdale, AZ 85251",AZ,33.4973896
30,3341,Scottsdale,4.5,Little Rangoon Taste of Burma,-111.9301931,KG3GwIcMKf0qYAtA-hN1MA,"7000 E Shea Blvd
Ste 1580
Scottsdale, AZ 85254",AZ,33.5825532
74,3342,Phoenix,3.0,Coach & Willies,-112.070061,j8nyAaN_w5t6wYv-ni23sg,"412 S 3rd St
Phoenix, AZ 85004",AZ,33.443864
15,3343,Phoenix,2.5,Sonoma Casual Dining,-112.3510497,VQTjhYGMIyqSRJHgHLFvjg,"25 W Van Buren St
Phoenix, AZ 85003",AZ,33.4498373
51,3344,Tempe,3.5,Thai Rama,-111.925242,1621ir5mjVgbHwxCbMAEjg,"927 E University Dr
Tempe, AZ 85281",AZ,33.4219147
34,3345,Gilbert,4.0,J & K Gourmet,-111.756019592285,CqKiF2X0_4erH02-CUiweQ,"2540 S Val Vista Dr
Ste 106
Gilbert, AZ 85296",AZ,33.3048512833752
76,3346,Scottsdale,3.5,The Cheesecake Factory,-111.9257316,ewZlgc22xN5NNQ1H7U6Y7g,"15230 North Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.6243102
25,3347,Tempe,4.0,Great Harvest Bread Company,-111.912778,eOKOOh1qie10HmdtLErp0Q,"1730 E Warner Rd
Ste 1
Tempe, AZ 85284",AZ,33.335171
4,3348,Phoenix,2.5,Baba-Ganush,-112.1029093,vJOzlJdQjNT4YIh3KriqsA,"2019 W Bethany Home Rd
Phoenix, AZ 85073",AZ,33.5253546
31,3349,Scottsdale,2.5,FOX Sports Grill,-111.924669,kYQxOeJRFYats6cxVFnILw,"16203 N Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.633717
3,3350,Tempe,1.5,Domino's Pizza,-111.9293037,N8xl5Wroth6Z-JZlJHQwPw,"681 E Apache Blvd
Tempe, AZ 85281",AZ,33.4146606
17,3351,Mesa,3.0,California Pizza Kitchen,-111.7542603,ruhhxpj8IrxwMh25eFaKLQ,"1850 S Val Vista Dr
Mesa, AZ 85204",AZ,33.3811587
3,3352,Glendale,2.0,El Charrito Authentic Mexican Cuisine,-112.1752666,6DaBdOr7NNsIWBC_2zty7A,"5410 W Glendale Avenue
Glendale, AZ 85301",AZ,33.5388191
221,3353,Tempe,3.5,Chompie's Restaurant & Bakery,-111.9199824,0K634ehk41ZRc4kj3NTAEQ,"1160 E University Dr
Tempe, AZ 85281",AZ,33.4222653
19,3354,Phoenix,3.5,The Art Of Soup,-112.0650971,E0fZHHInMb6xscHDrPlh4Q,"2329 N 7th St
Phoenix, AZ 85073",AZ,33.474237
10,3355,Tempe,4.5,Ladybug Cafe,-111.959388,KyiV6r8jH_bgq3VkAaYw_A,"1295 W Washington St
Ste 102
Tempe, AZ 85281",AZ,33.444213
13,3356,Peoria,4.0,Chipotle Mexican Grill,-112.234208,Evi6u84U3F6VhgriCDhQUg,"16680 N 83rd Ave
Peoria, AZ 85382",AZ,33.636356
16,3357,Phoenix,4.0,Rubio's Fresh Mexican Grill,-111.979435,iOITnizWLD3NlKxRtZd5AA,"4747 East Bell Rd
Phoenix, AZ 85032",AZ,33.638907
8,3358,Mesa,4.0,Schlotzskys,-111.84056,-jBymA8tI-WURtSBcuUdXQ,"408 W Juanita Ave
Mesa, AZ 85210",AZ,33.382694
49,3359,Phoenix,4.5,Caffe Sarajevo,-112.132431,fm4X0SV2Kofj-57ZfHiZ_A,"3411 W Northern Ave
Ste B
Phoenix, AZ 85051",AZ,33.552877
7,3360,Mesa,2.5,On the Border Mexican Grill & Cantina,-111.8055351,C3JUma5uO3f4zqPJQwRpvA,"1665 S Stapley Dr
Mesa, AZ 85204",AZ,33.3832998
48,3361,Mesa,3.5,Mekong Palace,-111.875779,wH_kpDuTE6ChDAp5AlMfJA,"66 S Dobson Rd
Ste 120
Mesa, AZ 85202",AZ,33.413158
82,3362,Mesa,4.0,Oregano's Pizza Bistro,-111.87501022136,ioGIaoswvbbeY8P965IYRA,"1130 S Dobson Rd
Mesa, AZ 85202",AZ,33.394030718551
10,3363,Phoenix,2.5,Great Dragon Restaurant,-112.1150391,Y04chCG7J-yJ6ucEZ26IGA,"2624 W Bethany Home Rd
Phoenix, AZ 85017",AZ,33.5242889
14,3364,Phoenix,3.5,Abacus Inn Chinese Restaurant,-111.9819,lbECi2rbJPZWzHdmrC9xAA,"4747 E Elliot Rd
Ste 6
Phoenix, AZ 85044",AZ,33.348162
15,3365,Glendale,3.5,Kiku Sushi,-112.234788537025,DttDhELFKdueDqFp45idHA,"8190 W Union Hills Dr
Ste 155
Glendale, AZ 85308",AZ,33.6543296150245
52,3366,Scottsdale,3.0,Buca di Beppo,-111.926313,Q8OMwgekiTtgClSiRcQcSw,"3828 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4926382
145,3367,Phoenix,3.5,China Chili,-112.0691813,-3WVw1TNQbPBzaKCaQQ1AQ,"302 E Flower St
Phoenix, AZ 85012",AZ,33.48585
15,3368,Scottsdale,4.0,The Foodbar,-111.928258,voHJIbWq-lRjWpv1hlSWig,"7114 E Stetson Dr
Ste 105
Scottsdale, AZ 85251",AZ,33.498915
3,3369,Youngtown,3.5,Youngtown Cafe,-112.2987693,Kw73p36_kwWMEMEHqlOKxQ,"12006 N 111th Ave
Youngtown, AZ 85363",AZ,33.5922357
6,3370,Phoenix,3.0,Oscar Taylor's,-112.0319425,3m7khDnqH9QOg8gu3Ymumw,"2375 E Camelback Road
Phoenix, AZ 85016",AZ,33.5080057
8,3371,Tempe,2.0,McDonald's,-111.926065,dYf5eX8oK5ughIeghqifRQ,"1205 S Rural Rd
Tempe, AZ 85280",AZ,33.4157667
96,3372,Gilbert,3.5,Blue Wasabi Sushi & Martini Bar,-111.74430125426,VYUfIfAlU1KuYGC6ITRY3A,"2080 E Williams Field Rd
Gilbert, AZ 85296",AZ,33.307983735825
17,3373,Surprise,2.5,Streets of New York,-112.354406,bU1ShcSD6obWRDqyu-IG4w,"13736 W Bell Rd
Surprise, AZ 85374",AZ,33.6387136
5,3374,Glendale,4.0,El Pollo Loco,-112.1842422,C28X2jduMjygJOSACINNwQ,"5810 W Bell Rd
Glendale, AZ 85308",AZ,33.6388368
14,3375,Scottsdale,4.0,America's Taco Shop,-111.930207,guD6--j7BIeqcFW_IUFbgw,"7001 E 1st Ave
Scottsdale, AZ 85251",AZ,33.493726
24,3376,Mesa,4.0,Fry Bread House East,-111.712773,3XRjQn9R-F7YJ-ZEuScIUg,"1916 W Baseline Rd
Ste 10
Mesa, AZ 85205",AZ,33.440706
5,3377,Tempe,3.0,Souper Salad,-111.9569501,A26vuVTI2wwWUVKbykemEw,"1180 W Elliot
Ste 101
Tempe, AZ 85284",AZ,33.3492229
16,3378,Peoria,3.0,Hooters,-112.234319,iPOvppPpoMPUMPyVN81JLQ,"16550 North 83rd Ave
Peoria, AZ 85381",AZ,33.635846
31,3379,Scottsdale,4.5,Karsen's Grill,-111.924946,aDBT5MB0L2JCUo3kqgFRJw,"7246 E 1st St
Ste 101
Scottsdale, AZ 85251",AZ,33.4923301
18,3380,Phoenix,2.5,Pizzeria Uno,-112.0693177,nc3IiY5LNdmEwUZCW84yuA,"455 N 3rd St
Phoenix, AZ 85004",AZ,33.4527955
23,3381,Scottsdale,3.5,Filiberto's,-111.8847911,suivIX2e8mQKGvbMvbcm2Q,"9150 E Indian Bend Rd
Scottsdale, AZ 85258",AZ,33.5390978
10,3382,Phoenix,3.5,Jimmy John's,-112.1203279,ICOh6n9OTeNei_rMDgTCpQ,"2805 W Aqua Fria Fwy
Ste 4
Phoenix, AZ 85027",AZ,33.6674187
3,3383,Tempe,2.5,Layalena,-111.9265732,5WrufDAm8eSDGfzSAcD9_A,"1290 N Scottsdale Road
Tempe, AZ 85281",AZ,33.4426352
54,3384,Peoria,4.5,Fleming's Prime Steakhouse & Wine Bar,-112.2691041,JM6X0PJBcMkAjOuZqMaZsQ,"9712 W Northern Ave
Peoria, AZ 85345",AZ,33.5515097
4,3385,Apache Junction,4.0,Superstition Skies Restaurant,-111.5358973,MjHJ9VOUywUWtO5uV4RnZw,"945 E Scenic St
Apache Junction, AZ 85219",AZ,33.4186541
31,3386,Scottsdale,4.0,Modern Burger,-111.9296765,nUIkqgFimmLsB50WXVwTfg,"7014 E Camelback Rd
Ste 1433
Scottsdale, AZ 85251",AZ,33.5025941
11,3387,Phoenix,3.5,Rolberto's Taco Shop,-112.036383,dMOdFKdeI7GuZUIq0jwAQg,"12831 N Cave Creek Road
Phoenix, AZ 85022",AZ,33.603506
3,3388,Mesa,5.0,Sourdough Pizza Italian Restaurant,-111.6701409,9UxpM0WwUe2EH3hQezREVg,"7440 E Main St
Mesa, AZ 85207",AZ,33.4156823
6,3389,Phoenix,3.0,Bistro 202,-112.074198,2cMWbJvpxgmSAWoRQzcNIA,"202 N Central Ave
Phoenix, AZ 85004",AZ,33.450611
40,3390,Scottsdale,4.0,Furio,-111.9255835,ssmiBFaHbH_k97GsuQCOIw,"7210 E 2nd St
Scottsdale, AZ 85251",AZ,33.4914684
3,3391,Morristown,2.5,Western Trails Ranch,-112.611236572266,BbsiNNh2FNbU2fHIgAOk2A,"37823 N Grand Ave
Morristown, AZ 85342",AZ,33.850458953138
9,3392,Glendale,2.5,Corbin's Bar & Grill,-112.1883568,cU6u5Plu0fD2fIvLig7z1Q,"19420 N 59th Ave
Suite F625
Glendale, AZ 85308",AZ,33.662248
136,3393,Scottsdale,3.5,Dos Gringos,-111.9275971,xWlCgISVtozxCztPA4nGaQ,"4209 N Craftsman Ct
Scottsdale, AZ 85251",AZ,33.4969773
39,3394,Mesa,4.0,Phu Thanh,-111.849314,IXB3PGgSmw4bjTe9ll-tQw,"830 W Southern Ave
Ste 1
Mesa, AZ 85210",AZ,33.393607
90,3395,Tempe,3.5,Someburros,-111.9388855672,YL_EiYALmGUd1lm5HZgL3w,"101 E Baseline Rd
Tempe, AZ 85283",AZ,33.377697734012
15,3396,Chandler,4.5,Chipotle Mexican Grill,-111.87918,obkBJENTOXC3YpS_VWiPyw,"2895 S Alma School Rd
Chandler, AZ 85248",AZ,33.2475
14,3397,Phoenix,4.5,Arizona Sandwich Company,-111.977504,0ylC0tsPUY3yaoXRaCDL3Q,"4949 E Warner Rd
Ste 1
Phoenix, AZ 85044",AZ,33.332316
75,3398,Phoenix,3.5,Nee House Chinese Resturant,-111.9778065,ChmqODwuYP1ewjmWXtxtsg,"13843 N Tatum Boulevard
Suite 15
Phoenix, AZ 85032",AZ,33.6128816
6,3399,Sun Lakes,4.0,Ramiro's Taco Shop,-111.8744759,T80zdmoHleRsTbRXJBLoFA,"9666 E Riggs Rd
Sun Lakes, AZ 85248",AZ,33.2183754
4,3400,Phoenix,4.0,Mariscos Vuelve A La Vida,-112.151114,oa8lhYj-mTKlL_amkJSu2Q,"2915 N 43rd Ave
Phoenix, AZ 85031",AZ,33.481319
5,3401,Glendale,5.0,Old Dixie's,-112.186667,11NjTU-TnxoEJICfsJ44Rg,"13516 N 59th Dr
Glendale, AZ 85304",AZ,33.605479
3,3402,Glendale,3.0,Lito's Fine Mexican Food,-112.160708,kLCmhtUSGMtFnV5GtS929w,"4720 W Olive Ave
Glendale, AZ 85302",AZ,33.5675281
4,3403,Glendale,3.5,Samurai Sam's Teriyaki Grill,-112.2017491,1TB4WNBOdNQkueagIUh_FA,"20229 N 67th Ave
Glendale, AZ 85308",AZ,33.6702783
4,3404,Cave Creek,2.5,Wendy's ,-111.976648,HS6K-7G7rkqv4lN3a_pk9A,"4815 E Carefree Hwy
Suite 108
Cave Creek, AZ 85331",AZ,33.797531
